pathway,size,snpPval,dnamPval,rnaseqPval,snpFDR,dnamFDR,rnaseqFDR,drivers,MiniMax,MiniMaxP,MiniMaxFDR
WP_REGULATION_OF_ACTIN_CYTOSKELETON,139,0.14608941394163,0.126097439438405,2.9063210444150933e-6,0.956800628105521,0.845720141148663,3.0494842662325775e-4,DNAm and RNAseq,0.126097439438405,0.04369165182797192,0.2661902142551494
PID_TXA2PATHWAY,54,0.126429731551285,0.0609239603443697,0.22577422577422576,0.947424282615986,0.760341760597353,0.33072305150898734,DNAm and SNP,0.126429731551285,0.04391160478310454,0.26653731749982174
WP_GPR40_PATHWAY,15,0.77508080661189,0.126467732889148,0.0919080919080919,0.999201393685791,0.845720141148663,0.17870667424545256,DNAm and RNAseq,0.126467732889148,0.04393679042443232,0.26653731749982174
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,41,0.126810275353142,0.932503933612178,0.00725025768711312,0.947424282615986,1,0.03635394695148936,RNAseq and SNP,0.126810275353142,0.04416410480352602,0.2671361195458993
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,6,0.126900532178494,1,0.07492507492507493,0.947424282615986,1,0.1580511818784343,RNAseq and SNP,0.126900532178494,0.044224087563369846,0.2671361195458993
REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS,5,0.127068483940112,0.468576112704712,0.08891108891108891,0.947424282615986,1,0.17552969678405217,RNAseq and SNP,0.127068483940112,0.04433580179323459,0.2672411201707098
WP_NUCLEOTIDE_GPCRS,8,0.525143600781324,0.0508225125991563,0.12787212787212787,0.999201393685791,0.731470476725191,0.22361835695169027,DNAm and RNAseq,0.12787212787212787,0.04487209704769367,0.2689850934076151
PID_IL8_CXCR2_PATHWAY,33,0.198442549055413,0.121543223205092,0.12787212787212787,0.999201393685791,0.840494772108662,0.22361835695169027,DNAm and RNAseq,0.12787212787212787,0.04487209704769367,0.2689850934076151
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,6,0.14761679895754,0.127928720093069,0.1008991008991009,0.956800628105521,0.845720141148663,0.19197256739231217,DNAm and RNAseq,0.127928720093069,0.04490997147257394,0.2689850934076151
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,10,0.128434456624809,0.584185976803419,0.0999000999000999,0.951504323377002,1,0.19032749362271892,RNAseq and SNP,0.128434456624809,0.04524907099550982,0.2704443420470028
PID_CXCR3_PATHWAY,41,0.271979180591039,0.128931715643061,0.00257137933028072,0.999201393685791,0.845720141148663,0.01911999381282228,DNAm and RNAseq,0.128931715643061,0.04558359820755801,0.27187017625686705
KEGG_DILATED_CARDIOMYOPATHY,86,0.305025995789838,0.129476883298179,0.11588411588411587,0.999201393685791,0.845720141148663,0.21098952461420328,DNAm and RNAseq,0.129476883298179,0.04595162079785304,0.2733514241473245
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION,47,0.1297909627663,0.38179821797315,0.00100325392285566,0.951504323377002,1,0.01015077986946468,RNAseq and SNP,0.1297909627663,0.04616424435785406,0.2733514241473245
BIOCARTA_MAPK_PATHWAY,78,0.741598642247061,0.129824922620361,1.528088441735719e-7,0.999201393685791,0.845720141148663,6.184392222053273e-5,DNAm and RNAseq,0.129824922620361,0.04618726054854722,0.2733514241473245
WP_VIRAL_ACUTE_MYOCARDITIS,84,0.267775152206521,0.0747231788499993,0.12987012987012986,0.999201393685791,0.77388430980496,0.22571906620986373,DNAm and RNAseq,0.12987012987012986,0.04621790757732737,0.2733514241473245
REACTOME_NUCLEOTIDE_SALVAGE,21,0.575088372475205,0.130194070841311,0.11688311688311688,0.999201393685791,0.845720141148663,0.21199095398839315,DNAm and RNAseq,0.130194070841311,0.04643778007124589,0.2736675511307887
KEGG_VIRAL_MYOCARDITIS,66,1.22377004260036e-51,0.130233475916367,0.2007992007992008,1.19254280703056e-49,0.845720141148663,0.3046942345281927,DNAm and SNP,0.130233475916367,0.046464557745820464,0.2736675511307887
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_AUTOPHAGY,18,0.271825785188596,0.130742022835599,0.03896103896103896,0.999201393685791,0.845720141148663,0.10442443081988968,DNAm and RNAseq,0.130742022835599,0.046810758206437646,0.27453817642483513
WP_IL2_SIGNALING_PATHWAY,41,0.0146327976057833,0.15210122680849,0.13086913086913088,0.379378770953612,0.872800239256998,0.22717662239721065,RNAseq and SNP,0.13086913086913088,0.046897467857127596,0.27453817642483513
WP_MELANOMA,66,0.489043610772953,0.131210793700248,1.8291016326264317e-5,0.999201393685791,0.845720141148663,8.768259227508563e-4,DNAm and RNAseq,0.131210793700248,0.04713089562236309,0.27453817642483513
PID_AVB3_INTEGRIN_PATHWAY,72,0.453939286164601,0.131262124696172,0.03696303696303696,0.999201393685791,0.845720141148663,0.10176509593419214,DNAm and RNAseq,0.131262124696172,0.04716601016621925,0.27453817642483513
WP_HUMAN_COMPLEMENT_SYSTEM,94,0.120377362485403,0.131322783336994,0.7322677322677322,0.934578094460846,0.845720141148663,0.7869933556579991,DNAm and SNP,0.131322783336994,0.047207520601168305,0.27453817642483513
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,104,0.203299128019664,0.131530796312491,0.0020164162653316,0.999201393685791,0.845720141148663,0.01600142095149698,DNAm and RNAseq,0.131530796312491,0.04734999341222979,0.27453817642483513
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,14,0.669459586873944,0.131585097307567,0.09090909090909093,0.999201393685791,0.845720141148663,0.17737290257951416,DNAm and RNAseq,0.131585097307567,0.04738721689200817,0.27453817642483513
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY,21,0.131786826558734,0.625533931496942,0.06893106893106893,0.951504323377002,1,0.14884277308057794,RNAseq and SNP,0.131786826558734,0.04752561699609413,0.27453817642483513
BIOCARTA_RARRXR_PATHWAY,7,0.513570108853324,0.0660725350909044,0.13186813186813187,0.999201393685791,0.77388430980496,0.22821161733806816,DNAm and RNAseq,0.13186813186813187,0.04758144886148749,0.27453817642483513
PID_INTEGRIN_A9B1_PATHWAY,21,0.254360568567984,0.0473022574539446,0.13186813186813187,0.999201393685791,0.721044867122814,0.22821161733806816,DNAm and RNAseq,0.13186813186813187,0.04758144886148749,0.27453817642483513
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,52,0.842121203011197,0.132302446849002,0.00102166173996351,0.999201393685791,0.845720141148663,0.01026371528126462,DNAm and RNAseq,0.132302446849002,0.047880184820500396,0.2757003325131659
BIOCARTA_CARM1_PATHWAY,12,0.808925103609506,0.0528760743421562,0.13286713286713286,0.999201393685791,0.731470476725191,0.22910078357430763,DNAm and RNAseq,0.13286713286713286,0.048269838626335285,0.27576283503465837
REACTOME_XENOBIOTICS,24,0.0501875759679243,0.588619615932772,0.13286713286713286,0.754415370666778,1,0.22910078357430763,RNAseq and SNP,0.13286713286713286,0.048269838626335285,0.27576283503465837
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY,55,0.132986201138068,0.509884822096273,0.00216440610994992,0.951504323377002,1,0.0167993493410634,RNAseq and SNP,0.132986201138068,0.04835217945587554,0.27576283503465837
PID_INTEGRIN_A4B1_PATHWAY,33,0.434316044718587,0.13309150820847,0.05094905094905095,0.999201393685791,0.845720141148663,0.12252857499037466,DNAm and RNAseq,0.13309150820847,0.04842505585563116,0.27576283503465837
REACTOME_INTERLEUKIN_2_SIGNALING,11,0.133294863247477,0.0307536000453884,0.48151848151848153,0.951504323377002,0.660037491883222,0.5683924408924409,DNAm and SNP,0.133294863247477,0.04856592325573056,0.27576283503465837
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,75,0.133331816014612,0.180590557200664,0.12787212787212787,0.951504323377002,0.898233741752869,0.22361835695169027,RNAseq and SNP,0.133331816014612,0.048591540590010744,0.27576283503465837
KEGG_MELANOMA,67,0.950296242970917,0.13345814090597,4.293645378920956e-5,0.999201393685791,0.845720141148663,0.00155947402031834,DNAm and RNAseq,0.13345814090597,0.048679160108312206,0.27576283503465837
KEGG_PANCREATIC_CANCER,66,0.981906760632814,0.133550409387304,9.239505564813217e-6,0.999201393685791,0.845720141148663,6.217351815484127e-4,DNAm and RNAseq,0.133550409387304,0.048743202304649846,0.27576283503465837
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,47,0.13369147572561,0.690215132070606,0.00129777985959003,0.951667784384314,1,0.0118984153469857,RNAseq and SNP,0.13369147572561,0.04884118674450372,0.27576283503465837
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,139,0.137629760916755,0.133724926730699,0.00305234911522391,0.956800628105521,0.845720141148663,0.02151070906325711,DNAm and RNAseq,0.133724926730699,0.048864434587856866,0.27576283503465837
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,24,0.67431371635822,0.060764865760263,0.13386613386613386,0.999201393685791,0.760341760597353,0.2302627548529188,DNAm and RNAseq,0.13386613386613386,0.04896262518759901,0.2757676285416859
BIOCARTA_P53_PATHWAY,16,0.879385447982755,0.134439254310715,0.01218082157436374,0.999201393685791,0.846499578948065,0.05067293321611231,DNAm and RNAseq,0.134439254310715,0.04936205249968385,0.2774656641500086
REACTOME_MTOR_SIGNALLING,40,0.270684907782186,0.134718184443068,0.00115051668685811,0.999201393685791,0.846499578948065,0.01079276084062596,DNAm and RNAseq,0.134718184443068,0.04955696990461699,0.2780096945342177
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,51,0.140426761865661,4.1826104094924e-4,0.13486513486513488,0.956800628105521,0.138678802686384,0.2311390968378265,DNAm and RNAseq,0.13486513486513488,0.049659796581206825,0.2780359757204722
BIOCARTA_ACTINY_PATHWAY,11,0.453897069615699,0.135140984895749,0.03596403596403597,0.999201393685791,0.847023031437293,0.10018300283787011,DNAm and RNAseq,0.135140984895749,0.04985307459166429,0.27856757459208076
KEGG_BLADDER_CANCER,40,0.425385701239414,0.135448654252626,0.01352592693929252,0.999201393685791,0.847077345469512,0.05474135859859388,DNAm and RNAseq,0.135448654252626,0.05006904024798071,0.2792236043750578
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,78,0.13638404333013401,0.997306141236044,0.00371830877156614,0.956800628105521,1,0.02432787240149395,RNAseq and SNP,0.13638404333013401,0.050728169768086105,0.2823436246620588
REACTOME_PI3K_AKT_ACTIVATION,9,0.194112096136137,0.136591383096389,0.0039040268109123,0.999201393685791,0.850468985301255,0.02485417518048216,DNAm and RNAseq,0.136591383096389,0.050874790681478294,0.2826044745110353
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,29,0.923603538382152,0.131811189014719,0.13686313686313686,0.999201393685791,0.845720141148663,0.23301278048874205,DNAm and RNAseq,0.13686313686313686,0.05106724600916723,0.2831184108492579
PID_THROMBIN_PAR1_PATHWAY,43,0.137687098274412,0.1431498227392,0.01427320831637512,0.956800628105521,0.866447570515687,0.05711299316425244,RNAseq and SNP,0.137687098274412,0.05165273949032459,0.28538065725070083
REACTOME_SLC_TRANSPORTER_DISORDERS,92,0.0579961546898688,0.486619910023757,0.13786213786213786,0.780462538826521,1,0.23429120369732248,RNAseq and SNP,0.13786213786213786,0.05177750011537601,0.28538065725070083
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX,5,0.698567520384838,0.125822090665331,0.13786213786213786,0.999201393685791,0.845720141148663,0.23429120369732248,DNAm and RNAseq,0.13786213786213786,0.05177750011537601,0.28538065725070083
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,96,0.138053471136463,0.594286409129883,0.00305234911522391,0.956800628105521,1,0.02151070906325711,RNAseq and SNP,0.138053471136463,0.05191402648484959,0.28557754763413373
BIOCARTA_BLYMPHOCYTE_PATHWAY,12,3.3098508480662197e-69,0.138208918562003,0.999000999000999,1.16920481207939e-66,0.857561689897496,0.9993537535910416,DNAm and SNP,0.138208918562003,0.052025063481741636,0.28557882257490425
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,54,0.685336486701172,0.138335930915339,0.1108891108891109,0.999201393685791,0.857561689897496,0.20439092462514713,DNAm and RNAseq,0.138335930915339,0.05211586702125856,0.28557882257490425
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,82,0.171512452728121,0.0110527255023016,0.13886113886113885,0.999201393685791,0.497021767428896,0.23542406127684404,DNAm and RNAseq,0.13886113886113885,0.05249209119764138,0.2870851242527375
REACTOME_EXTENSION_OF_TELOMERES,49,0.139128031958479,0.994029148608866,0.1028971028971029,0.956800628105521,1,0.19472778390614065,RNAseq and SNP,0.139128031958479,0.052683733921822476,0.2875780697505262
KEGG_HUNTINGTONS_DISEASE,165,0.139343167695356,0.148366582195678,6.548600972352122e-4,0.956800628105521,0.872785937692984,0.00769800271978156,RNAseq and SNP,0.139343167695356,0.05283843679581883,0.2878678681587591
REACTOME_PTK6_EXPRESSION,5,0.0490561256438418,0.139509171001317,0.2217782217782218,0.75343810363857,0.860726329466784,0.32655805732728815,DNAm and SNP,0.139509171001317,0.05295794574015452,0.28796518288264444
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES,20,0.92943957938617106,0.139757893242048,6.182251821553389e-4,0.999201393685791,0.860726329466784,0.00735895773548771,DNAm and RNAseq,0.139757893242048,0.05313722871631164,0.2879730531768026
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,184,0.139793188994923,0.890854956150139,0.01727264676935732,0.956800628105521,1,0.0647267305523668,RNAseq and SNP,0.139793188994923,0.05316269213253363,0.2879730531768026
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,10,0.00336504760857856,1,0.14085914085914086,0.12679499389124,1,0.2378152241084303,RNAseq and SNP,0.14085914085914086,0.0539342364340543,0.29048610611725445
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,33,0.040465899642077,0.647705597672473,0.14085914085914086,0.676666463837335,1,0.2378152241084303,RNAseq and SNP,0.14085914085914086,0.0539342364340543,0.29048610611725445
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,10,0.00184837480425216,0.511752299778264,0.14085914085914086,0.0757030028524144,1,0.2378152241084303,RNAseq and SNP,0.14085914085914086,0.0539342364340543,0.29048610611725445
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,52,0.0535998855784916,0.141137909145557,0.15084915084915085,0.772822840024577,0.864623260677903,0.2499155814945289,DNAm and SNP,0.141137909145557,0.054136819468338995,0.29102392704706714
BIOCARTA_PDGF_PATHWAY,27,0.159814483609661,0.141410357710772,0.02267961616445546,0.98307372860678,0.864623260677903,0.07713247610312404,DNAm and RNAseq,0.141410357710772,0.05433513327471586,0.2915368041046781
PID_VEGFR1_2_PATHWAY,69,0.698178800777067,0.141611434152682,0.07992007992007992,0.999201393685791,0.864623260677903,0.16418679217809024,DNAm and RNAseq,0.141611434152682,0.05448170057827221,0.29177061954299655
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,45,0.0176243925821744,0.993016610620424,0.14185814185814186,0.429366667562284,1,0.2393592113663585,RNAseq and SNP,0.14185814185814186,0.054661766660058085,0.29218261310932936
PID_THROMBIN_PAR4_PATHWAY,15,0.681748503559825,0.142055485176172,0.1258741258741259,0.999201393685791,0.864658299768922,0.2219050395777216,DNAm and RNAseq,0.142055485176172,0.054805991164045983,0.29240183233096473
BIOCARTA_CTLA4_PATHWAY,20,8.51004661972737e-58,0.142227591843388,0.4725274725274725,1.20246958736748e-55,0.864658299768922,0.5601131086486735,DNAm and SNP,0.142227591843388,0.05493190851761384,0.2925227384030076
REACTOME_PHASE_0_RAPID_DEPOLARISATION,31,0.701385070689988,0.013549275433952,0.14285714285714285,0.999201393685791,0.511801297391814,0.24075805217982493,DNAm and RNAseq,0.14285714285714285,0.055393586005830886,0.29442782205350637
BIOCARTA_ERK5_PATHWAY,14,0.143514207720464,0.250654050812984,0.01847419289915788,0.956800628105521,0.961961991873146,0.06761936496552232,RNAseq and SNP,0.143514207720464,0.05587725211550049,0.2958066079242196
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,46,0.638976416715551,0.143596615115792,0.00978952830308572,0.999201393685791,0.866447570515687,0.04444508602987478,DNAm and RNAseq,0.143596615115792,0.0559380426936382,0.2958066079242196
WP_GENOTOXICITY_PATHWAY,57,0.143914900991617,0.973048105212428,0.00583740084204027,0.956800628105521,1,0.03114379771280621,RNAseq and SNP,0.143914900991617,0.05617310960478946,0.2958066079242196
REACTOME_BASIGIN_INTERACTIONS,24,0.852791166525714,0.143998944247397,0.02958854909950894,0.999201393685791,0.866447570515687,0.08936498891141666,DNAm and RNAseq,0.143998944247397,0.05623525118464768,0.2958066079242196
WP_NANOMATERIAL_INDUCED_APOPTOSIS,19,0.144028172396945,0.864616983170111,0.07392607392607392,0.956800628105521,1,0.15723165723165725,RNAseq and SNP,0.144028172396945,0.05625686954928637,0.2958066079242196
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,52,0.144058734109097,0.898434594629259,2.4434459471598745e-5,0.956800628105521,1,0.0010649665182006,RNAseq and SNP,0.144058734109097,0.05627947817548689,0.2958066079242196
REACTOME_SELENOAMINO_ACID_METABOLISM,112,0.144491160248496,1,0.00100325392285566,0.956800628105521,1,0.01015077986946468,RNAseq and SNP,0.144491160248496,0.05659980130945067,0.2958154515264334
WP_INTEGRATED_BREAST_CANCER_PATHWAY,148,0.144550305146222,0.190735309608339,1.001481824515307e-7,0.956800628105521,0.91740769460174,5.67439601770373e-5,RNAseq and SNP,0.144550305146222,0.056643675405129754,0.2958154515264334
REACTOME_MITOCHONDRIAL_TRANSLATION,92,0.144709289756541,0.897407399826716,3.2126423430950765e-4,0.956800628105521,1,0.00497345123387341,RNAseq and SNP,0.144709289756541,0.05676168524604952,0.2958154515264334
BIOCARTA_NPC_PATHWAY,11,0.123351976980995,1,0.14485514485514486,0.943775139400086,1,0.24296899074874212,RNAseq and SNP,0.14485514485514486,0.05687004420039615,0.2958154515264334
BIOCARTA_NDKDYNAMIN_PATHWAY,17,0.14487360963514,0.617754833575265,0.00479635132907389,0.956800628105521,1,0.02761801486842749,RNAseq and SNP,0.14487360963514,0.05688376855687377,0.2958154515264334
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,81,0.960174265591894,0.144941378738779,0.01038735081537113,0.999201393685791,0.866447570515687,0.04598025759366628,DNAm and RNAseq,0.144941378738779,0.056934151894886965,0.2958154515264334
PID_IL2_STAT5_PATHWAY,28,0.475401751446567,0.145073315723358,0.01188190950465913,0.999201393685791,0.866447570515687,0.05016609482369495,DNAm and RNAseq,0.145073315723358,0.05703229734919764,0.2958154515264334
WP_OMEGA3OMEGA6_FA_SYNTHESIS,13,0.145456368577901,1,0.00784661089528252,0.956800628105521,1,0.0381294145220161,RNAseq and SNP,0.145456368577901,0.05731766319652786,0.2958154515264334
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND,9,0.224086397091553,0.145506841770487,0.08191808191808192,0.999201393685791,0.866447570515687,0.166600090505331,DNAm and RNAseq,0.145506841770487,0.05735531116324909,0.2958154515264334
PID_NECTIN_PATHWAY,30,0.0363641180342024,0.145736012513563,0.17182817182817184,0.645611642829815,0.866447570515687,0.27378470798043353,DNAm and SNP,0.145736012513563,0.05752638596251151,0.2958154515264334
BIOCARTA_CHREBP_PATHWAY,19,0.797307034684878,0.138961002412697,0.14585414585414586,0.999201393685791,0.859555720164129,0.24392254734639623,DNAm and RNAseq,0.14585414585414586,0.057614659121044846,0.2958154515264334
WP_KENNEDY_PATHWAY_FROM_SPHINGOLIPIDS,13,0.0948024446413762,0.449817160749446,0.14585414585414586,0.896025781125515,1,0.24392254734639623,RNAseq and SNP,0.14585414585414586,0.057614659121044846,0.2958154515264334
