Sample,simRun,simType
TCGA.AA.A01G,029,A
TCGA.AA.A01I,029,A
TCGA.AA.A01K,029,A
TCGA.AA.A01P,029,B
TCGA.AA.A01Q,029,A
TCGA.AA.A01R,029,B
TCGA.AA.A01S,029,B
TCGA.AA.A01T,029,A
TCGA.AA.A01V,029,B
TCGA.AA.A01X,029,A
TCGA.AA.A01Z,029,B
TCGA.AA.A029,029,A
TCGA.AA.A02E,029,A
TCGA.AA.A02F,029,B
TCGA.AA.A02H,029,B
TCGA.AA.A02J,029,B
TCGA.AA.A02K,029,A
TCGA.AA.A02R,029,A
TCGA.AA.A02W,029,B
TCGA.AA.A02Y,029,A
TCGA.AA.A03F,029,B
TCGA.AA.A03J,029,B
TCGA.AD.5900,029,B
TCGA.AD.6889,029,B
TCGA.AD.6890,029,B
TCGA.AD.6899,029,A
TCGA.AD.6901,029,B
TCGA.AD.6963,029,A
TCGA.AD.6965,029,B
TCGA.AD.A5EK,029,B
TCGA.AU.3779,029,A
TCGA.AU.6004,029,B
TCGA.AY.4070,029,B
TCGA.AY.5543,029,B
TCGA.AY.6197,029,A
TCGA.AY.6386,029,B
TCGA.AY.A54L,029,B
TCGA.AY.A69D,029,A
TCGA.AY.A71X,029,B
TCGA.AY.A8YK,029,B
TCGA.AZ.4308,029,A
TCGA.AZ.4315,029,B
TCGA.AZ.4323,029,B
TCGA.AZ.4614,029,A
TCGA.AZ.4615,029,A
TCGA.AZ.4616,029,A
TCGA.AZ.4682,029,A
TCGA.AZ.4684,029,A
TCGA.AZ.5403,029,A
TCGA.AZ.5407,029,A
TCGA.AZ.6598,029,B
TCGA.AZ.6599,029,A
TCGA.AZ.6600,029,A
TCGA.AZ.6603,029,B
TCGA.AZ.6605,029,B
TCGA.AZ.6606,029,A
TCGA.AZ.6607,029,A
TCGA.CA.5254,029,A
TCGA.CA.5255,029,A
TCGA.CA.5256,029,A
TCGA.CA.5796,029,B
TCGA.CA.5797,029,A
TCGA.CA.6715,029,B
TCGA.CA.6716,029,A
TCGA.CA.6717,029,B
TCGA.CA.6718,029,A
TCGA.CA.6719,029,A
TCGA.CK.4947,029,A
TCGA.CK.4948,029,B
TCGA.CK.4950,029,A
TCGA.CK.4951,029,A
TCGA.CK.4952,029,A
TCGA.CK.5913,029,B
TCGA.CK.5914,029,B
TCGA.CK.5916,029,A
TCGA.CK.6747,029,B
TCGA.CK.6748,029,B
TCGA.CK.6751,029,B
TCGA.CM.4743,029,B
TCGA.CM.4744,029,A
TCGA.CM.4746,029,B
TCGA.CM.4747,029,A
TCGA.CM.4748,029,B
TCGA.CM.4750,029,B
TCGA.CM.4751,029,A
TCGA.CM.4752,029,A
TCGA.CM.5341,029,B
TCGA.CM.5344,029,A
TCGA.CM.5348,029,A
TCGA.CM.5349,029,A
TCGA.CM.5860,029,A
TCGA.CM.5861,029,A
TCGA.CM.5862,029,B
TCGA.CM.5863,029,A
TCGA.CM.5864,029,B
TCGA.CM.5868,029,B
TCGA.CM.6161,029,B
TCGA.CM.6162,029,B
TCGA.CM.6163,029,A
TCGA.CM.6164,029,B
TCGA.CM.6165,029,B
TCGA.CM.6166,029,B
TCGA.CM.6167,029,A
TCGA.CM.6168,029,B
TCGA.CM.6169,029,A
TCGA.CM.6170,029,A
TCGA.CM.6171,029,A
TCGA.CM.6172,029,A
TCGA.CM.6674,029,A
TCGA.CM.6675,029,A
TCGA.CM.6676,029,A
TCGA.CM.6677,029,A
TCGA.CM.6678,029,A
TCGA.CM.6679,029,A
TCGA.CM.6680,029,B
TCGA.D5.5537,029,B
TCGA.D5.5538,029,A
TCGA.D5.5539,029,B
TCGA.D5.5540,029,A
TCGA.D5.5541,029,B
TCGA.D5.6529,029,B
TCGA.D5.6530,029,A
TCGA.D5.6531,029,B
TCGA.D5.6532,029,B
TCGA.D5.6533,029,A
TCGA.D5.6534,029,B
TCGA.D5.6535,029,A
TCGA.D5.6536,029,A
TCGA.D5.6537,029,B
TCGA.D5.6538,029,B
TCGA.D5.6539,029,A
TCGA.D5.6540,029,B
TCGA.D5.6541,029,A
TCGA.D5.6898,029,A
TCGA.D5.6920,029,B
TCGA.D5.6922,029,A
TCGA.D5.6923,029,B
TCGA.D5.6924,029,A
TCGA.D5.6926,029,B
TCGA.D5.6927,029,B
TCGA.D5.6928,029,B
TCGA.D5.6929,029,B
TCGA.D5.6930,029,B
TCGA.D5.6931,029,A
TCGA.D5.6932,029,B
TCGA.D5.7000,029,A
TCGA.DM.A0X9,029,A
TCGA.DM.A0XD,029,B
TCGA.DM.A0XF,029,B
TCGA.DM.A1D0,029,B
TCGA.DM.A1D4,029,B
TCGA.DM.A1D6,029,B
TCGA.DM.A1D7,029,A
TCGA.DM.A1D8,029,A
TCGA.DM.A1D9,029,A
TCGA.DM.A1DA,029,B
TCGA.DM.A1DB,029,B
TCGA.DM.A1HA,029,A
TCGA.DM.A1HB,029,A
TCGA.DM.A280,029,A
TCGA.DM.A282,029,A
TCGA.DM.A288,029,B
TCGA.DM.A28A,029,B
TCGA.DM.A28C,029,B
TCGA.DM.A28E,029,B
TCGA.DM.A28F,029,B
TCGA.DM.A28G,029,B
TCGA.DM.A28H,029,B
TCGA.DM.A28K,029,B
TCGA.DM.A28M,029,A
TCGA.F4.6459,029,B
TCGA.F4.6460,029,A
TCGA.F4.6461,029,B
TCGA.F4.6463,029,A
TCGA.F4.6569,029,A
TCGA.F4.6570,029,A
TCGA.F4.6703,029,B
TCGA.F4.6704,029,A
TCGA.F4.6805,029,A
TCGA.F4.6806,029,A
TCGA.F4.6807,029,A
TCGA.F4.6808,029,A
TCGA.F4.6809,029,B
TCGA.F4.6855,029,B
TCGA.F4.6856,029,A
TCGA.G4.6293,029,A
TCGA.G4.6295,029,A
TCGA.G4.6297,029,B
TCGA.G4.6299,029,B
TCGA.G4.6302,029,A
TCGA.G4.6303,029,B
TCGA.G4.6304,029,B
TCGA.G4.6306,029,B
TCGA.G4.6307,029,B
TCGA.G4.6309,029,B
TCGA.G4.6311,029,B
TCGA.G4.6315,029,A
TCGA.G4.6317,029,A
TCGA.G4.6320,029,B
TCGA.G4.6322,029,A
TCGA.G4.6323,029,A
TCGA.G4.6626,029,B
TCGA.G4.6627,029,A
TCGA.NH.A50T,029,A
TCGA.NH.A50U,029,B
TCGA.NH.A50V,029,A
TCGA.NH.A5IV,029,A
TCGA.NH.A6GA,029,B
TCGA.NH.A6GB,029,B
TCGA.NH.A6GC,029,B
TCGA.NH.A8F8,029,B
TCGA.QG.A5YV,029,A
TCGA.QG.A5YW,029,A
TCGA.QG.A5YX,029,B
TCGA.QG.A5Z1,029,A
TCGA.QG.A5Z2,029,A
TCGA.QL.A97D,029,B
TCGA.RU.A8FL,029,A
TCGA.SS.A7HO,029,B
TCGA.T9.A92H,029,B
TCGA.WS.AB45,029,B
TCGA.AF.2687,029,B
TCGA.AF.2689,029,A
TCGA.AF.2690,029,B
TCGA.AF.2691,029,B
TCGA.AF.2692,029,B
TCGA.AF.2693,029,B
TCGA.AF.3400,029,B
TCGA.AF.3911,029,A
TCGA.AF.3914,029,B
TCGA.AF.4110,029,B
TCGA.AF.5654,029,B
TCGA.AF.6136,029,A
TCGA.AF.6655,029,B
TCGA.AF.6672,029,B
TCGA.AF.A56K,029,A
TCGA.AF.A56L,029,B
TCGA.AF.A56N,029,B
TCGA.AG.3574,029,A
TCGA.AG.3575,029,B
TCGA.AG.3578,029,B
TCGA.AG.3581,029,B
TCGA.AG.3582,029,A
TCGA.AG.3583,029,B
TCGA.AG.3584,029,A
TCGA.AG.3586,029,A
TCGA.AG.3587,029,B
TCGA.AG.3591,029,A
TCGA.AG.3592,029,B
TCGA.AG.3593,029,A
TCGA.AG.3594,029,A
TCGA.AG.3598,029,A
TCGA.AG.3599,029,A
TCGA.AG.3600,029,A
TCGA.AG.3605,029,B
TCGA.AG.3608,029,A
TCGA.AG.3609,029,A
TCGA.AG.3725,029,A
TCGA.AG.3726,029,A
TCGA.AG.3727,029,B
TCGA.AG.3728,029,B
TCGA.AG.3731,029,B
TCGA.AG.3732,029,A
TCGA.AG.3742,029,A
TCGA.AG.3878,029,A
TCGA.AG.3881,029,B
TCGA.AG.3882,029,B
TCGA.AG.3883,029,A
TCGA.AG.3885,029,B
TCGA.AG.3887,029,A
TCGA.AG.3891,029,A
TCGA.AG.3892,029,A
TCGA.AG.3893,029,A
TCGA.AG.3894,029,B
TCGA.AG.3896,029,A
TCGA.AG.3898,029,B
TCGA.AG.3901,029,B
TCGA.AG.3902,029,A
TCGA.AG.3906,029,B
TCGA.AG.3909,029,B
TCGA.AG.3999,029,B
TCGA.AG.4001,029,B
TCGA.AG.4005,029,A
TCGA.AG.4007,029,A
TCGA.AG.4009,029,B
TCGA.AG.4021,029,A
TCGA.AG.4022,029,B
TCGA.AG.A002,029,A
TCGA.AG.A008,029,A
TCGA.AG.A00C,029,A
TCGA.AG.A00Y,029,B
TCGA.AG.A011,029,A
TCGA.AG.A016,029,B
TCGA.AG.A01J,029,B
TCGA.AG.A020,029,B
TCGA.AG.A025,029,B
TCGA.AG.A026,029,A
TCGA.AG.A02G,029,A
TCGA.AG.A02N,029,B
TCGA.AG.A02X,029,A
TCGA.AG.A032,029,B
TCGA.AG.A036,029,B
TCGA.AH.6544,029,B
TCGA.AH.6547,029,A
TCGA.AH.6549,029,A
TCGA.AH.6643,029,B
TCGA.AH.6644,029,B
TCGA.AH.6897,029,B
TCGA.AH.6903,029,A
TCGA.CI.6619,029,A
TCGA.CI.6620,029,B
TCGA.CI.6621,029,A
TCGA.CI.6622,029,B
TCGA.CI.6623,029,A
TCGA.CI.6624,029,A
TCGA.CL.5917,029,A
TCGA.CL.5918,029,A
TCGA.DC.4745,029,B
TCGA.DC.4749,029,A
TCGA.DC.5337,029,B
TCGA.DC.5869,029,B
TCGA.DC.6154,029,A
TCGA.DC.6155,029,A
TCGA.DC.6156,029,A
TCGA.DC.6157,029,B
TCGA.DC.6158,029,B
TCGA.DC.6160,029,A
TCGA.DC.6681,029,A
TCGA.DC.6682,029,A
TCGA.DC.6683,029,B
TCGA.DT.5265,029,B
TCGA.DY.A0XA,029,B
TCGA.DY.A1DC,029,A
TCGA.DY.A1DD,029,A
TCGA.DY.A1DE,029,B
TCGA.DY.A1DF,029,A
TCGA.DY.A1DG,029,A
TCGA.DY.A1H8,029,A
TCGA.EF.5830,029,A
TCGA.EF.5831,029,A
TCGA.EI.6506,029,A
TCGA.EI.6507,029,B
TCGA.EI.6508,029,A
TCGA.EI.6509,029,A
TCGA.EI.6510,029,A
TCGA.EI.6511,029,B
TCGA.EI.6512,029,B
TCGA.EI.6513,029,A
TCGA.EI.6514,029,A
TCGA.EI.6881,029,B
TCGA.EI.6882,029,B
TCGA.EI.6883,029,B
TCGA.EI.6884,029,A
TCGA.EI.6885,029,A
TCGA.EI.6917,029,A
TCGA.EI.7002,029,B
TCGA.EI.7004,029,B
TCGA.F5.6464,029,A
TCGA.F5.6465,029,A
TCGA.F5.6571,029,A
TCGA.F5.6702,029,B
TCGA.F5.6811,029,A
TCGA.F5.6812,029,B
TCGA.F5.6813,029,A
TCGA.F5.6814,029,B
TCGA.F5.6861,029,A
TCGA.F5.6863,029,A
TCGA.F5.6864,029,B
TCGA.G5.6572,029,A
TCGA.5M.AAT5,029,B
TCGA.5M.AATA,029,B
TCGA.AA.3521,029,B
TCGA.AA.3527,029,A
TCGA.AA.3529,029,B
TCGA.AA.3672,029,B
TCGA.AA.3684,029,A
TCGA.AA.3693,029,B
TCGA.AA.3695,029,B
TCGA.AA.3712,029,B
TCGA.AA.3814,029,A
TCGA.AA.3845,029,B
TCGA.AA.3850,029,A
TCGA.AA.3852,029,A
TCGA.AA.3872,029,A
TCGA.AA.3984,029,A
TCGA.AA.A022,029,A
TCGA.AA.A02O,029,A
TCGA.AD.A5EJ,029,B
TCGA.AG.3601,029,B
TCGA.AG.3602,029,A
TCGA.AG.4015,029,A
TCGA.AG.A01L,029,A
TCGA.AG.A01W,029,A
TCGA.AG.A01Y,029,A
TCGA.AM.5820,029,A
TCGA.AM.5821,029,A
TCGA.AY.4071,029,A
TCGA.AY.6196,029,B
TCGA.CK.5915,029,B
TCGA.CK.6746,029,B
TCGA.CL.4957,029,A
TCGA.F4.6854,029,A
TCGA.F5.6810,029,A
TCGA.A6.2677,030,A
TCGA.A6.2681,030,A
TCGA.A6.2682,030,A
TCGA.A6.4105,030,B
TCGA.A6.6649,030,B
TCGA.AA.3496,030,B
TCGA.AA.3506,030,B
TCGA.AA.3516,030,A
TCGA.AA.3520,030,A
TCGA.AA.3522,030,B
TCGA.AA.3524,030,A
TCGA.AA.3525,030,B
TCGA.AA.3530,030,B
TCGA.AA.3531,030,B
TCGA.AA.3543,030,A
TCGA.AA.3552,030,A
TCGA.AA.3554,030,A
TCGA.AA.3556,030,B
TCGA.AA.3560,030,B
TCGA.AA.3562,030,B
TCGA.AA.3662,030,B
TCGA.AA.3688,030,A
TCGA.AA.3692,030,A
TCGA.AA.3697,030,B
TCGA.AA.3713,030,B
TCGA.AA.3715,030,B
TCGA.AA.3844,030,B
TCGA.AA.3860,030,A
TCGA.AA.3862,030,B
TCGA.AA.3867,030,B
TCGA.AA.3870,030,A
TCGA.AA.3939,030,A
TCGA.AA.3950,030,A
TCGA.AA.3952,030,B
TCGA.AA.3972,030,B
TCGA.AA.3976,030,A
TCGA.AA.3979,030,A
TCGA.AA.3986,030,A
TCGA.AA.A00L,030,B
TCGA.AA.A00Z,030,A
TCGA.AA.A024,030,B
TCGA.AD.6548,030,B
TCGA.AD.6888,030,A
TCGA.AD.6895,030,B
TCGA.AD.6964,030,A
TCGA.AZ.4313,030,B
TCGA.AZ.4681,030,A
TCGA.AZ.6601,030,A
TCGA.AZ.6608,030,B
TCGA.CK.5912,030,B
TCGA.DM.A285,030,B
TCGA.G4.6294,030,A
TCGA.G4.6298,030,A
TCGA.G4.6310,030,A
TCGA.G4.6314,030,A
TCGA.G4.6321,030,A
TCGA.G4.6586,030,B
TCGA.G4.6588,030,A
TCGA.G4.6625,030,B
TCGA.G4.6628,030,A
TCGA.NH.A8F7,030,A
TCGA.AF.3913,030,B
TCGA.AG.3580,030,B
TCGA.AG.3611,030,A
TCGA.AG.3612,030,B
TCGA.AG.3890,030,A
TCGA.AG.4008,030,B
TCGA.AG.A00H,030,B
TCGA.AG.A014,030,A
TCGA.AG.A015,030,A
TCGA.AG.A01N,030,A
TCGA.AG.A023,030,B
TCGA.BM.6198,030,B
TCGA.G5.6233,030,A
TCGA.G5.6235,030,A
TCGA.G5.6641,030,A
TCGA.3L.AA1B,030,A
TCGA.4N.A93T,030,A
TCGA.4T.AA8H,030,A
TCGA.5M.AAT4,030,A
TCGA.5M.AAT6,030,B
TCGA.5M.AATE,030,A
TCGA.A6.2671,030,A
TCGA.A6.2672,030,B
TCGA.A6.2674,030,A
TCGA.A6.2675,030,A
TCGA.A6.2676,030,A
TCGA.A6.2678,030,A
TCGA.A6.2679,030,A
TCGA.A6.2680,030,A
TCGA.A6.2683,030,B
TCGA.A6.2684,030,A
TCGA.A6.2685,030,B
TCGA.A6.2686,030,A
TCGA.A6.3807,030,B
TCGA.A6.3808,030,B
TCGA.A6.3809,030,B
TCGA.A6.3810,030,B
TCGA.A6.4107,030,A
TCGA.A6.5656,030,A
TCGA.A6.5657,030,B
TCGA.A6.5659,030,B
TCGA.A6.5660,030,B
TCGA.A6.5661,030,B
TCGA.A6.5662,030,A
TCGA.A6.5664,030,B
TCGA.A6.5665,030,A
TCGA.A6.5666,030,A
TCGA.A6.5667,030,B
TCGA.A6.6137,030,A
TCGA.A6.6138,030,A
TCGA.A6.6140,030,B
TCGA.A6.6141,030,B
TCGA.A6.6142,030,B
TCGA.A6.6648,030,B
TCGA.A6.6650,030,B
TCGA.A6.6651,030,A
TCGA.A6.6652,030,B
TCGA.A6.6653,030,B
TCGA.A6.6654,030,A
TCGA.A6.6780,030,B
TCGA.A6.6781,030,A
TCGA.A6.6782,030,A
TCGA.A6.A565,030,A
TCGA.A6.A566,030,B
TCGA.A6.A567,030,A
TCGA.A6.A56B,030,A
TCGA.A6.A5ZU,030,A
TCGA.AA.3488,030,A
TCGA.AA.3489,030,B
TCGA.AA.3492,030,B
TCGA.AA.3494,030,B
TCGA.AA.3495,030,B
TCGA.AA.3502,030,B
TCGA.AA.3509,030,B
TCGA.AA.3510,030,B
TCGA.AA.3511,030,A
TCGA.AA.3514,030,B
TCGA.AA.3517,030,B
TCGA.AA.3518,030,B
TCGA.AA.3519,030,A
TCGA.AA.3526,030,B
TCGA.AA.3532,030,B
TCGA.AA.3534,030,A
TCGA.AA.3538,030,B
TCGA.AA.3542,030,B
TCGA.AA.3544,030,B
TCGA.AA.3548,030,A
TCGA.AA.3549,030,A
TCGA.AA.3553,030,A
TCGA.AA.3555,030,B
TCGA.AA.3558,030,B
TCGA.AA.3561,030,B
TCGA.AA.3655,030,A
TCGA.AA.3660,030,B
TCGA.AA.3663,030,A
TCGA.AA.3664,030,A
TCGA.AA.3666,030,B
TCGA.AA.3667,030,A
TCGA.AA.3673,030,A
TCGA.AA.3675,030,A
TCGA.AA.3678,030,A
TCGA.AA.3679,030,A
TCGA.AA.3680,030,A
TCGA.AA.3681,030,B
TCGA.AA.3685,030,A
TCGA.AA.3696,030,A
TCGA.AA.3710,030,A
TCGA.AA.3811,030,A
TCGA.AA.3812,030,A
TCGA.AA.3815,030,A
TCGA.AA.3818,030,B
TCGA.AA.3819,030,A
TCGA.AA.3821,030,B
TCGA.AA.3831,030,B
TCGA.AA.3833,030,B
TCGA.AA.3837,030,A
TCGA.AA.3841,030,B
TCGA.AA.3842,030,A
TCGA.AA.3846,030,B
TCGA.AA.3848,030,B
TCGA.AA.3851,030,A
TCGA.AA.3854,030,B
TCGA.AA.3855,030,B
TCGA.AA.3856,030,B
TCGA.AA.3858,030,A
TCGA.AA.3861,030,A
TCGA.AA.3864,030,A
TCGA.AA.3866,030,B
TCGA.AA.3869,030,A
TCGA.AA.3875,030,B
TCGA.AA.3877,030,B
TCGA.AA.3930,030,B
TCGA.AA.3941,030,A
TCGA.AA.3947,030,A
TCGA.AA.3949,030,A
TCGA.AA.3955,030,A
TCGA.AA.3956,030,B
TCGA.AA.3966,030,A
TCGA.AA.3967,030,A
TCGA.AA.3968,030,A
TCGA.AA.3970,030,B
TCGA.AA.3971,030,A
TCGA.AA.3973,030,B
TCGA.AA.3975,030,B
TCGA.AA.3977,030,A
TCGA.AA.3980,030,A
TCGA.AA.3982,030,A
TCGA.AA.3989,030,A
TCGA.AA.3994,030,A
TCGA.AA.A004,030,B
TCGA.AA.A00A,030,B
TCGA.AA.A00D,030,A
TCGA.AA.A00E,030,A
TCGA.AA.A00F,030,B
TCGA.AA.A00J,030,A
TCGA.AA.A00K,030,A
TCGA.AA.A00N,030,A
TCGA.AA.A00O,030,B
TCGA.AA.A00Q,030,B
TCGA.AA.A00R,030,A
TCGA.AA.A00U,030,B
TCGA.AA.A00W,030,B
TCGA.AA.A010,030,A
TCGA.AA.A017,030,A
TCGA.AA.A01C,030,B
TCGA.AA.A01D,030,A
TCGA.AA.A01F,030,B
TCGA.AA.A01G,030,A
TCGA.AA.A01I,030,B
TCGA.AA.A01K,030,B
TCGA.AA.A01P,030,B
TCGA.AA.A01Q,030,A
TCGA.AA.A01R,030,B
TCGA.AA.A01S,030,B
TCGA.AA.A01T,030,A
TCGA.AA.A01V,030,B
TCGA.AA.A01X,030,B
TCGA.AA.A01Z,030,B
TCGA.AA.A029,030,A
TCGA.AA.A02E,030,A
TCGA.AA.A02F,030,B
TCGA.AA.A02H,030,A
TCGA.AA.A02J,030,A
TCGA.AA.A02K,030,B
TCGA.AA.A02R,030,A
TCGA.AA.A02W,030,A
TCGA.AA.A02Y,030,A
TCGA.AA.A03F,030,B
TCGA.AA.A03J,030,A
TCGA.AD.5900,030,B
TCGA.AD.6889,030,B
TCGA.AD.6890,030,A
TCGA.AD.6899,030,B
TCGA.AD.6901,030,B
TCGA.AD.6963,030,A
TCGA.AD.6965,030,A
TCGA.AD.A5EK,030,B
TCGA.AU.3779,030,B
TCGA.AU.6004,030,A
TCGA.AY.4070,030,A
TCGA.AY.5543,030,A
TCGA.AY.6197,030,A
TCGA.AY.6386,030,A
TCGA.AY.A54L,030,B
TCGA.AY.A69D,030,A
TCGA.AY.A71X,030,B
TCGA.AY.A8YK,030,A
TCGA.AZ.4308,030,B
TCGA.AZ.4315,030,A
TCGA.AZ.4323,030,A
TCGA.AZ.4614,030,A
TCGA.AZ.4615,030,B
TCGA.AZ.4616,030,A
TCGA.AZ.4682,030,A
TCGA.AZ.4684,030,B
TCGA.AZ.5403,030,B
TCGA.AZ.5407,030,B
TCGA.AZ.6598,030,A
TCGA.AZ.6599,030,A
TCGA.AZ.6600,030,B
TCGA.AZ.6603,030,B
TCGA.AZ.6605,030,A
TCGA.AZ.6606,030,A
TCGA.AZ.6607,030,A
TCGA.CA.5254,030,B
TCGA.CA.5255,030,A
TCGA.CA.5256,030,B
TCGA.CA.5796,030,B
TCGA.CA.5797,030,A
TCGA.CA.6715,030,B
TCGA.CA.6716,030,B
TCGA.CA.6717,030,B
TCGA.CA.6718,030,A
TCGA.CA.6719,030,A
TCGA.CK.4947,030,A
TCGA.CK.4948,030,A
TCGA.CK.4950,030,A
TCGA.CK.4951,030,B
TCGA.CK.4952,030,B
TCGA.CK.5913,030,B
TCGA.CK.5914,030,A
TCGA.CK.5916,030,A
TCGA.CK.6747,030,A
TCGA.CK.6748,030,B
TCGA.CK.6751,030,A
TCGA.CM.4743,030,B
TCGA.CM.4744,030,B
TCGA.CM.4746,030,A
TCGA.CM.4747,030,B
TCGA.CM.4748,030,A
TCGA.CM.4750,030,B
TCGA.CM.4751,030,A
TCGA.CM.4752,030,B
TCGA.CM.5341,030,B
TCGA.CM.5344,030,A
TCGA.CM.5348,030,A
TCGA.CM.5349,030,B
TCGA.CM.5860,030,B
TCGA.CM.5861,030,B
TCGA.CM.5862,030,B
TCGA.CM.5863,030,B
TCGA.CM.5864,030,A
TCGA.CM.5868,030,B
TCGA.CM.6161,030,A
TCGA.CM.6162,030,B
TCGA.CM.6163,030,A
TCGA.CM.6164,030,A
TCGA.CM.6165,030,B
TCGA.CM.6166,030,A
TCGA.CM.6167,030,B
TCGA.CM.6168,030,A
TCGA.CM.6169,030,B
TCGA.CM.6170,030,B
TCGA.CM.6171,030,B
TCGA.CM.6172,030,A
TCGA.CM.6674,030,A
TCGA.CM.6675,030,A
TCGA.CM.6676,030,B
TCGA.CM.6677,030,B
TCGA.CM.6678,030,B
TCGA.CM.6679,030,B
TCGA.CM.6680,030,B
TCGA.D5.5537,030,A
TCGA.D5.5538,030,B
TCGA.D5.5539,030,B
TCGA.D5.5540,030,B
TCGA.D5.5541,030,B
TCGA.D5.6529,030,A
TCGA.D5.6530,030,B
TCGA.D5.6531,030,B
TCGA.D5.6532,030,A
TCGA.D5.6533,030,A
TCGA.D5.6534,030,A
TCGA.D5.6535,030,A
TCGA.D5.6536,030,B
TCGA.D5.6537,030,A
TCGA.D5.6538,030,B
TCGA.D5.6539,030,B
TCGA.D5.6540,030,B
TCGA.D5.6541,030,B
TCGA.D5.6898,030,B
TCGA.D5.6920,030,A
TCGA.D5.6922,030,B
TCGA.D5.6923,030,A
TCGA.D5.6924,030,A
TCGA.D5.6926,030,A
TCGA.D5.6927,030,A
TCGA.D5.6928,030,A
TCGA.D5.6929,030,A
TCGA.D5.6930,030,B
TCGA.D5.6931,030,A
TCGA.D5.6932,030,A
TCGA.D5.7000,030,A
TCGA.DM.A0X9,030,A
TCGA.DM.A0XD,030,A
TCGA.DM.A0XF,030,A
TCGA.DM.A1D0,030,A
TCGA.DM.A1D4,030,A
TCGA.DM.A1D6,030,A
TCGA.DM.A1D7,030,B
TCGA.DM.A1D8,030,A
TCGA.DM.A1D9,030,B
TCGA.DM.A1DA,030,B
TCGA.DM.A1DB,030,A
TCGA.DM.A1HA,030,A
TCGA.DM.A1HB,030,B
TCGA.DM.A280,030,A
TCGA.DM.A282,030,A
TCGA.DM.A288,030,A
TCGA.DM.A28A,030,A
TCGA.DM.A28C,030,B
TCGA.DM.A28E,030,A
TCGA.DM.A28F,030,A
TCGA.DM.A28G,030,A
TCGA.DM.A28H,030,A
TCGA.DM.A28K,030,A
TCGA.DM.A28M,030,B
TCGA.F4.6459,030,A
TCGA.F4.6460,030,B
TCGA.F4.6461,030,B
TCGA.F4.6463,030,B
TCGA.F4.6569,030,B
TCGA.F4.6570,030,B
TCGA.F4.6703,030,B
TCGA.F4.6704,030,B
TCGA.F4.6805,030,A
TCGA.F4.6806,030,B
TCGA.F4.6807,030,B
TCGA.F4.6808,030,B
TCGA.F4.6809,030,A
TCGA.F4.6855,030,B
TCGA.F4.6856,030,A
TCGA.G4.6293,030,B
TCGA.G4.6295,030,A
TCGA.G4.6297,030,A
TCGA.G4.6299,030,A
TCGA.G4.6302,030,A
TCGA.G4.6303,030,A
TCGA.G4.6304,030,B
TCGA.G4.6306,030,A
TCGA.G4.6307,030,A
TCGA.G4.6309,030,B
TCGA.G4.6311,030,A
TCGA.G4.6315,030,A
TCGA.G4.6317,030,B
TCGA.G4.6320,030,B
TCGA.G4.6322,030,B
TCGA.G4.6323,030,B
TCGA.G4.6626,030,A
TCGA.G4.6627,030,B
TCGA.NH.A50T,030,A
TCGA.NH.A50U,030,B
TCGA.NH.A50V,030,B
TCGA.NH.A5IV,030,A
TCGA.NH.A6GA,030,B
TCGA.NH.A6GB,030,A
TCGA.NH.A6GC,030,A
TCGA.NH.A8F8,030,B
TCGA.QG.A5YV,030,A
TCGA.QG.A5YW,030,A
TCGA.QG.A5YX,030,B
TCGA.QG.A5Z1,030,B
TCGA.QG.A5Z2,030,B
TCGA.QL.A97D,030,B
TCGA.RU.A8FL,030,B
TCGA.SS.A7HO,030,B
TCGA.T9.A92H,030,B
TCGA.WS.AB45,030,A
TCGA.AF.2687,030,B
TCGA.AF.2689,030,B
TCGA.AF.2690,030,B
TCGA.AF.2691,030,A
TCGA.AF.2692,030,A
TCGA.AF.2693,030,A
TCGA.AF.3400,030,B
TCGA.AF.3911,030,B
TCGA.AF.3914,030,B
TCGA.AF.4110,030,A
TCGA.AF.5654,030,A
TCGA.AF.6136,030,A
TCGA.AF.6655,030,B
TCGA.AF.6672,030,A
TCGA.AF.A56K,030,A
TCGA.AF.A56L,030,A
TCGA.AF.A56N,030,B
TCGA.AG.3574,030,B
TCGA.AG.3575,030,B
TCGA.AG.3578,030,B
TCGA.AG.3581,030,B
TCGA.AG.3582,030,B
TCGA.AG.3583,030,B
TCGA.AG.3584,030,B
TCGA.AG.3586,030,B
TCGA.AG.3587,030,A
TCGA.AG.3591,030,B
TCGA.AG.3592,030,B
TCGA.AG.3593,030,B
TCGA.AG.3594,030,A
TCGA.AG.3598,030,A
TCGA.AG.3599,030,B
TCGA.AG.3600,030,A
TCGA.AG.3605,030,A
TCGA.AG.3608,030,A
TCGA.AG.3609,030,A
TCGA.AG.3725,030,A
TCGA.AG.3726,030,A
TCGA.AG.3727,030,A
TCGA.AG.3728,030,A
TCGA.AG.3731,030,A
TCGA.AG.3732,030,B
TCGA.AG.3742,030,B
TCGA.AG.3878,030,B
TCGA.AG.3881,030,A
TCGA.AG.3882,030,A
TCGA.AG.3883,030,B
TCGA.AG.3885,030,B
TCGA.AG.3887,030,B
TCGA.AG.3891,030,B
TCGA.AG.3892,030,A
TCGA.AG.3893,030,B
TCGA.AG.3894,030,A
TCGA.AG.3896,030,B
TCGA.AG.3898,030,A
TCGA.AG.3901,030,A
TCGA.AG.3902,030,B
TCGA.AG.3906,030,B
TCGA.AG.3909,030,B
TCGA.AG.3999,030,B
