set,setSize,pMANOVA,s.snp_score,s.rnaSeq_score,s.dnaM_score,p.snp_score,p.rnaSeq_score,p.dnaM_score,s.dist,SD,p.adjustMANOVA
REACTOME_SIGNALING_BY_HEDGEHOG,148,0.01877395958180283,0.1548544153329597,0.0033837189877674264,-0.015037560017370222,0.0030350132122165057,0.42937131970572284,0.5540253443658854,0.15561962509136493,0.09322553178530697,0.11627476505828654
BIOCARTA_LAIR_PATHWAY,17,0.01938976070110247,-0.10877151298722802,-0.2913426955051811,0.18327317091253212,0.3419715250474924,0.013855812928716864,0.07374094317005869,0.36097210894761605,0.23940292212625947,0.11956311959673252
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE,17,0.01938976070110247,-0.10877151298722802,-0.2913426955051811,0.18327317091253212,0.3419715250474924,0.013855812928716864,0.07374094317005869,0.36097210894761605,0.23940292212625947,0.11956311959673252
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,48,0.019447821424191374,0.09735709408252953,0.2501864837475247,0.054643133027082694,0.3038848435490719,0.003992363843829875,0.4039906732414176,0.27396633443757357,0.10280929499596081,0.11958204127219967
REACTOME_CALCINEURIN_ACTIVATES_NFAT,9,0.019486411536438333,-0.05881590966995984,0.5628323581698779,0.10618043171625528,0.6774815794525475,0.0026851442059643298,0.4603632092731348,0.5757724018332425,0.32202519143510905,0.11958204127219967
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,18,0.019527336225742348,0.33039906466335534,0.24656426702373133,-0.10056908031325441,0.014367990768232523,0.08273439981753444,0.27508294471810657,0.4243484648474927,0.22849630781598976,0.11958204127219967
WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS,8,0.01956256956227255,-0.21268145322008464,-0.4259713151325201,-0.1922749790662484,0.24085560161637184,0.006149022327981552,0.28248972174633946,0.5134731048793715,0.12943657833910835,0.11958204127219967
REACTOME_CYTOPROTECTION_BY_HMOX1,118,0.019638990948569243,0.11174821258589222,0.11802431436694098,-0.05608068292152168,0.055868430270150565,0.04590503594870435,0.11091790813306228,0.17193732810205156,0.09875768130599609,0.1196775503786262
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS,14,0.019663131946523752,0.15869397500689833,0.3554538782640359,0.21676754717272093,0.32826356880981744,0.021893256278628252,0.053850342782632156,0.44555516693638725,0.10109475567129005,0.1196775503786262
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,24,0.019760276259320197,0.18551375945513057,0.33935059637103904,0.05725765589030633,0.17323422364159494,0.005218012357491797,0.5146161424444411,0.3909637084981273,0.14123964715038345,0.11982845142998834
REACTOME_SIGNALING_BY_LEPTIN,11,0.019774789310778435,0.40833008610702165,0.1792757925669396,0.23454691357567553,0.016889999047167228,0.34764633331099926,0.06392131790091078,0.5038705425886172,0.11952779123267247,0.11982845142998834
BIOCARTA_VIP_PATHWAY,26,0.019815492677918583,0.11706473064429695,0.34500013082631764,0.013018465253778536,0.3463097094190809,0.00249782210823116,0.9218711279929556,0.36455276966244804,0.1697998813673365,0.11982845142998834
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,70,0.019931531267891815,0.1830003954399471,0.1399344961316331,-0.079124375441779915,0.019764129011786417,0.16166197008491734,0.1012707572469791,0.24358053027252158,0.14056484648733528,0.1198510822887857
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR,35,0.01994052467960618,0.1744739988758384,0.216363836963536,0.07967948262596593,0.1203554870416317,0.014454298934251994,0.19940037462310858,0.28914236317228104,0.07002781776639345,0.1198510822887857
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,16,0.019992429354783566,0.1598310272559546,0.4152742633198178,-0.07328834566619419,0.2921371638208176,0.003755900639842066,0.44521879346509585,0.4509654672588564,0.24436629329131207,0.1198510822887857
REACTOME_PYRIMIDINE_SALVAGE,10,0.020003835693062168,0.075349611402777,0.32347879046960026,0.3384698071956467,0.7325838167499107,0.08041838247581035,0.010263291626818613,0.47421292918401464,0.1477751994985031,0.1198510822887857
REACTOME_CILIUM_ASSEMBLY,195,0.020031887777863047,0.13711374580646357,0.06696139900859603,-0.026012076606844948,0.0038076841379261115,0.46721565211715455,0.3054635122165922,0.1547922361608239,0.0818285329894994,0.1198510822887857
PID_REG_GR_PATHWAY,82,0.020434927976301354,0.19043159162591783,0.058442847859384486,0.029137770278254215,0.002332369515260048,0.6079300400333263,0.5406471075985904,0.20131757800024272,0.0859219731869519,0.12194295081338438
PID_IL12_2PATHWAY,61,0.020468068039294112,0.07159186087650901,-0.11075777603982011,0.12397757205578203,0.43014528393847595,0.042989389802475096,0.023995883201941435,0.1810058503747738,0.12321819161203347,0.12194295081338438
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,65,0.020662552786203475,0.1791959001234025,0.15612703335615233,0.04244983873649208,0.016018459264993318,0.05340569322469106,0.4644219433462965,0.24143075606555128,0.07320537604957021,0.12276922241545411
BIOCARTA_CTL_PATHWAY,13,0.02072384439855613,-0.1436764761115792,-0.39837906958958313,0.0951925391532042,0.2880480673574362,0.004053845427571962,0.42911108242385243,0.43406270559141275,0.24682812864249346,0.12276922241545411
BIOCARTA_CIRCADIAN_PATHWAY,6,0.020737455596080964,-0.3322918279596254,0.5073168707008967,0.24752991241927688,0.11609441289353217,0.028056304616426914,0.14819701712792763,0.6550262008261918,0.42984983447239083,0.12276922241545411
WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA,32,0.021243457184404804,-0.20395481123463433,-0.01283653007783698,0.1554454675261769,0.02181847268229861,0.6668550322052158,0.038511781439738046,0.2567598779105222,0.17982101679321524,0.12537840445048087
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,27,0.021267167255972268,0.16108711983641394,0.10934230929118613,-0.2239773948985153,0.2752797132613989,0.48299800374494206,0.004466139368430956,0.29676703692264417,0.20898733260157104,0.12537840445048087
WP_UNFOLDED_PROTEIN_RESPONSE,24,0.021399491218266332,-0.0734994978828725,-0.1265588220666855,0.24855098095585487,0.575154006748989,0.2345233346989198,0.004485715085141855,0.2884387313903233,0.20299391088023042,0.1258459592947103
WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION,12,0.021506045508006975,0.3498308851050226,0.2968381083042791,0.18716804332960016,0.033784555250874294,0.08142394606366526,0.12467522384066007,0.49550619285621195,0.08296079158158572,0.1258459592947103
REACTOME_SIGNALING_BY_FGFR3,39,0.02152962708619145,0.13100732843550325,0.2579681925478278,0.08097995817945343,0.23769192626826946,0.008012879414752611,0.23778375903831997,0.30044677082130045,0.09123836354637109,0.1258459592947103
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,25,0.021554724203641646,0.21240307902856898,-0.1420622215237526,-0.1501651250570721,0.07187946282896512,0.11217792451487425,0.05880542267068541,0.2963887777033509,0.2070293896025413,0.1258459592947103
WP_IL7_SIGNALING_PATHWAY,24,0.02159446599348359,0.279166635553123,0.08852348294217663,0.17039582683854823,0.018033855122488715,0.5784718807093658,0.048749016188071786,0.33882909444476067,0.09563731939027859,0.1258459592947103
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,76,0.02161442310100773,0.09703077406665749,0.2077299119896649,0.009697410284538533,0.23416866074419526,0.0036193245813110233,0.9150721878422771,0.22947925225918644,0.09924572811796302,0.1258459592947103
BIOCARTA_INTRINSIC_PATHWAY,19,0.021712403000526556,0.11447250636036277,0.2036061433071819,-0.24672276848508418,0.4328012524590614,0.15202804885957233,0.007534062994038455,0.3397521755541713,0.23846836289189807,0.126155776609245
PID_IL12_STAT4_PATHWAY,32,0.022176324789897853,0.13064854585637453,-0.1151705647771069,0.18187951747260178,0.23564746922300447,0.13036077797862872,0.01496176725405826,0.2518202938635594,0.1587925265715913,0.12858617954307025
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,59,0.022328986992093968,-0.026585115996539243,-0.14014735299493766,-0.09913043282414125,0.5508260316510576,0.020670851248214606,0.04928689805643776,0.17370921580600923,0.057505930717325515,0.128996126352244
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,29,0.022345713315930448,0.25010297954839195,0.11793531009389732,-0.13877721771464335,0.020794891812415558,0.36453196912416275,0.059326122203798834,0.30938544552474445,0.19773611312648506,0.128996126352244
WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA,81,0.022384352656581733,0.14131787356165687,0.17119615502549357,0.030752517268533175,0.05821730934821306,0.016662774893298638,0.45832538824566094,0.22410841617809157,0.07398403555482533,0.128996126352244
BIOCARTA_IL10_PATHWAY,13,0.02250937536570355,-0.048373896293510035,-0.2513086541871577,0.2844429718827667,0.6667422437983384,0.059814990030444444,0.014202413611779133,0.3826275967118369,0.27048702634956656,0.12945187710316858
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,48,0.022760845583436703,0.14856549677228134,0.23186129298089833,0.017630805730561753,0.0929182655071639,0.008256358773251708,0.8330407189852207,0.27593878184241794,0.10799443245814005,0.13049705262755087
REACTOME_MITOPHAGY,28,0.02278372955740065,0.08556731094994803,0.32390440305438684,-0.06031068258527067,0.5022850723032168,0.003401712246082186,0.3995034707895023,0.3404015356239232,0.1939528252366841,0.13049705262755087
BIOCARTA_IL17_PATHWAY,15,0.022942573280031547,0.24250118398783008,-0.19424132616890996,0.1827339689422365,0.05937879654832311,0.13429904942151585,0.05586234989803782,0.3604555734521781,0.23679333932652905,0.13079689251507534
REACTOME_DEGRADATION_OF_DVL,56,0.022983891568771578,0.16402159244170716,0.07906372038477373,-0.11762029611021889,0.04264695755719336,0.4742895252136796,0.025496184716654706,0.21676874480711178,0.14446717952309002,0.13079689251507534
KEGG_TYPE_II_DIABETES_MELLITUS,46,0.02299074383164649,0.024226715805774214,0.18894961795564455,0.137538308322326,0.88902496871807,0.029606920129084405,0.030705715392185442,0.23495888606410484,0.08427759117891875,0.13079689251507534
PID_VEGFR1_PATHWAY,26,0.023039776317349603,0.34323974325583045,0.07581453422272047,0.019974631969640024,0.0021970558319322243,0.647589478888335,0.8537008598058561,0.35208003475354727,0.17278824674772164,0.13079689251507534
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,121,0.023068153151168364,0.1650136733087173,0.05894507869203921,0.037804533345069655,0.003093017377079786,0.7230268318167067,0.39099861502887523,0.17925740548798888,0.06816601635201049,0.13079689251507534
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,16,0.02321795608754765,0.27247351956697263,0.34936035996225845,-0.0691293068436731,0.059848737353254924,0.016179819508601718,0.4697341140644524,0.44841202151911463,0.22276208476797674,0.13132065055917688
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY,48,0.023253727689506485,0.07985555025131814,-0.18258216073566064,-0.07527586778129593,0.5142252143927073,0.007625116048043007,0.18965671369444098,0.21302490604403646,0.1319431376998583,0.13132065055917688
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO,10,0.023368134746227023,0.09029168288794748,0.4850907253112159,-0.18628332023620509,0.6682364374009543,0.006848233248204266,0.1405844087590076,0.5274154673309494,0.33741742824138105,0.1317028074297355
"NABA_ECM_AFFILIATED",164,0.023478714300219614,-0.07207108657682632,-0.033309384125908996,0.08130740314387616,0.09307461741407638,0.2196001497837178,0.021046417384022513,0.11364264339240158,0.0797542460833531,0.13206190997608558
KEGG_RENAL_CELL_CARCINOMA,67,0.023903985263936185,0.09784218899928258,0.20200216389035744,0.05736376048326778,0.1836131862504916,0.008219657790387634,0.34849503149747774,0.23166477760190451,0.07461911203414698,0.1340417852016222
REACTOME_ONCOGENE_INDUCED_SENESCENCE,35,0.023969342524120363,0.2017676690911145,0.25606320134753546,0.09951141356549993,0.09065454381437169,0.023219081832999183,0.20092355939870224,0.34085345356122465,0.07949088928390821,0.1340417852016222
KEGG_CELL_ADHESION_MOLECULES_CAMS,124,0.023973406579708156,-3.4414503423923484e-4,-0.05927510071250354,0.097118537877903,0.7069554573659931,0.07079996437299173,0.012874131056308483,0.11377902442815947,0.07898396703248603,0.1340417852016222
KEGG_RNA_DEGRADATION,57,0.024198163578285685,0.08021962664366544,0.14225757753503637,-0.13190626153451654,0.3095145654743242,0.14488908065885636,0.011238350245324968,0.20993253367927098,0.1437659616874699,0.13503054448239418
WP_BENZENE_METABOLISM,6,0.024354649478677,0.09084011345314859,-0.5250079674711869,0.29233274160191736,0.7380267379976665,0.011319922252440771,0.08667966236953732,0.6077365580026441,0.4258156824817928,0.13520701778713842
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,51,0.024369928669679176,0.20652033649534704,0.16722881633972692,0.0034144180721588624,0.009769053952659333,0.08232643454383058,0.9088838523630389,0.265758884425919,0.10772727504709263,0.13520701778713842
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,127,0.024373727833877333,0.14011081995432206,0.07852264621588545,-0.054742452622166246,0.015492912444472545,0.30791868806209177,0.10273838123464678,0.16968672298122703,0.09959960470681162,0.13520701778713842
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,11,0.02457216635215061,-0.3617335709764156,-0.016165876643235218,-0.2447704973811529,0.02104462388981859,0.7848901834805115,0.043607518482512035,0.4370641924559947,0.17576379252390997,0.13604000939167077
PID_TGFBR_PATHWAY,54,0.024809918777321714,0.13926203688618344,0.19739570530892075,-0.058845609854478474,0.04117068816744191,0.03853240895572349,0.26655075746481377,0.2486398704778469,0.13434146462036964,0.1370869629695933
WP_FOLLICLE_STIMULATING_HORMONE_FSH_SIGNALING_PATHWAY,27,0.02490573446826396,0.26254276010803274,0.1468406947739535,-0.12442472616692636,0.018800720137217414,0.24776642299317808,0.10139115636839462,0.32553402742041576,0.1986268410675174,0.13734708362342044
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,10,0.025203089137441285,0.45267809534049575,0.24034716110545454,0.16601663007848774,0.011217580383819762,0.2088875090856299,0.21539363783180968,0.5387445937688542,0.14876393444091082,0.13849873825834397
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,47,0.025257226351547677,0.09299952634962592,0.24516620394745472,-0.05126027040309784,0.33580424515186313,0.00536400019276175,0.3471252262738298,0.2671759622066672,0.14823081181398462,0.13849873825834397
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,13,0.025262012585091836,0.14979223035513584,0.45867480201618077,0.061213525335956476,0.37720477334901714,0.0036729077106303874,0.6224009546393763,0.4863819301366,0.2086584515897887,0.13849873825834397
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,49,0.025348293364333137,0.14072800952771003,0.2448449890220881,0.001182429217172027,0.15877370702759108,0.005858497877176412,0.9470813522957919,0.2824089932238549,0.12225980359731338,0.1387019236906617
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,25,0.02557839625281468,0.11640219287176275,0.20342054323558084,0.2027456085477199,0.3589276323924693,0.10076517529284633,0.01616786006476696,0.3098954173604365,0.05004636894498308,0.1395132115422645
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,41,0.025595575006157115,0.11134381139317255,-0.26333692319485247,-0.14975155883287847,0.401486045054399,0.007644551555637684,0.21342245274008076,0.3227527053738931,0.19211892160072067,0.1395132115422645
BIOCARTA_EIF4_PATHWAY,24,0.025790288880832575,0.21027301682261082,0.26678531672135875,-0.10598914175787029,0.08109715626603917,0.02863445821272117,0.18525913650894996,0.35584103893784874,0.20090469958179752,0.140303154567927
REACTOME_PI3K_AKT_ACTIVATION,9,0.026059696459781154,0.2535384886691573,0.4976974303256826,0.1262442407711143,0.19118036556898801,0.008385811019823495,0.37626217123009764,0.572644833834466,0.18876567765752375,0.14143418162457283
KEGG_PRIMARY_IMMUNODEFICIENCY,31,0.026098571485016986,0.22542209168385777,-0.14892499193132777,0.082185143615286,0.0325689008519609,0.06573347081026283,0.2964071449267981,0.2823971856657513,0.18888464603895488,0.14143418162457283
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,90,0.02623131834597856,0.15399057869595204,0.1427226773181128,-0.0580387886694515,0.02710767835540061,0.10075071434693811,0.16449434188650597,0.21783333523173537,0.11929556044569158,0.14188071995963067
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,89,0.026384623053230857,0.1656654542650103,0.049714361461151865,-0.04725691424707392,0.00542153950762522,0.7425431332960067,0.23509284051952037,0.17930358729394563,0.10660207881625756,0.1423677435153046
BIOCARTA_DREAM_PATHWAY,13,0.026422402362847517,0.33338856063371,0.2224883561417784,0.21095656473555385,0.03570541471818894,0.18942189512390964,0.07077258299414722,0.4529367209501937,0.0676035393415106,0.1423677435153046
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,68,0.026492007162549517,0.13633924079386436,0.13165748650609152,-0.07913686665209939,0.04195128137991423,0.11257123286929649,0.09357609072932424,0.20538920613523282,0.12307594608388195,0.14239451131184563
BIOCARTA_DC_PATHWAY,16,0.026563810384220385,0.21870452908131754,-0.24556073185998645,0.16026798301189668,0.05080626206552206,0.11326162239868337,0.09556614395147106,0.365810839712268,0.25286821608892934,0.14239451131184563
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES,31,0.026584650705630472,-0.07370905192462222,0.29956195458895785,-0.028092169080705866,0.35535401307243064,0.004680789807721337,0.6527669892138968,0.3097733993364222,0.20362112245614075,0.14239451131184563
WP_PEPTIDE_GPCRS,69,0.02665589094511216,-0.11933333638609551,-0.01903256455646631,0.1096304397691314,0.037981532206310786,0.466228044304959,0.034828161234952235,0.16316101559688279,0.11477428886221933,0.14239451131184563
REACTOME_DAP12_INTERACTIONS,39,0.026685318822782956,0.13193861482455702,0.09738672807664882,0.19065763163268687,0.17050165573556142,0.42316625828834253,0.00938464140265701,0.2514802286206279,0.047154386969672044,0.14239451131184563
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,191,0.026831702620295817,0.11853621407944849,0.0923611477556203,0.02774619412683951,0.010076430019972112,0.14392595708341888,0.4075252100196055,0.15281121343523396,0.04673159896776026,0.14239451131184563
